Chr1	1709673	1713474	AT1G05700	1	+	1.9297667380125777e-05	0.0003017501020035396
Chr1	1744444	1747734	AT1G05805	1	+	0.0004215506628716	0.0035916677090766834
Chr1	1754130	1761909	AT1G05830	1	+	6.647037280638092e-05	0.0008207027186329601
Chr1	1790216	1796715	AT1G05910	1	+	0.0069405596469317	0.030944726019105494
Chr1	1801110	1804000	AT1G05940	1	-	0.0017017961789989	0.010522849081080598
Chr1	1804401	1807670	AT1G05950	1	-	0.0038513923781508	0.019604267626496204
Chr1	1807960	1815568	AT1G05960	1	-	4.357432817747644e-05	0.0005812598641326297
Chr1	1834829	1837758	AT1G06070	1	-	0.0008008454892084	0.005880515874913257
Chr1	1899951	1904897	AT1G06220	1	+	0.0048335540260079	0.02344159724847849
Chr1	1906963	1911056	AT1G06230	1	+	0.0010234776543875	0.007132772170772176
Chr1	1922208	1926278	AT1G06290	1	+	0.0077516153501787	0.033669388728106445
Chr1	1938862	1940496	AT1G06360	1	-	0.0022108234717572	0.012827781774241022
Chr1	1954674	1958866	AT1G06410	1	+	2.3276227239816397e-09	1.6417214221991602e-07
Chr1	1978378	1989409	AT1G06490	1	+	3.0515508542693276e-10	2.8615294967005684e-08
Chr1	1990634	1992228	AT1G06515	1	-	0.001809358062788	0.011051651048766533
Chr1	2003627	2007212	AT1G06550	1	-	0.0013359479709722	0.008778434188747242
Chr1	2007615	2012006	AT1G06560	1	+	0.0023167169286303	0.013281819349224271
Chr1	2016306	2024749	AT1G06590	1	-	6.387805269045703e-10	5.396642517409161e-08
Chr1	2025544	2027413	AT1G06620	1	+	0.0003944675458896	0.0034011213003356014
Chr1	2040410	2047655	AT1G06670	1	+	4.267543112140881e-06	8.931634694956196e-05
Chr1	2052370	2055548	AT1G06700	1	-	1.1177151169579357e-05	0.0001936813032120047
Chr1	2060444	2067483	AT1G06720	1	-	0.0001350536740104	0.0014474339857694545
Chr1	2083311	2087141	AT1G06780	1	+	4.3565336166738755e-08	2.0015755246009218e-06
Chr1	2089417	2091686	AT1G06800	1	-	0.003597248581125	0.01860662508972124
Chr1	2108512	2110986	AT1G06870	1	+	7.460681128907905e-06	0.00013910521386995304
Chr1	2111323	2114686	AT1G06890	1	-	1.503602229631006e-06	3.853231313801058e-05
Chr1	2114765	2120745	AT1G06900	1	-	4.632532876484077e-09	2.9761765532932795e-07
Chr1	2130053	2135703	AT1G06950	1	-	5.335255545614534e-05	0.0006862929944453631
Chr1	2135810	2137838	AT1G06960	1	+	0.0117040745096045	0.04586963032956979
Chr1	2137871	2140975	AT1G06970	1	+	0.0078573466041077	0.03400034560546717
Chr1	2158413	2160818	AT1G07030	1	-	4.349043465633095e-05	0.0005804948527369842
Chr1	2160919	2163387	AT1G07040	1	-	1.807295375394022e-05	0.00028609101261556434
Chr1	2178022	2184193	AT1G07110	1	-	8.884959164800874e-09	5.201083710075314e-07
Chr1	2184759	2186627	AT1G07120	1	-	0.0017009851204575	0.010520654550343733
Chr1	2220181	2223018	AT1G07230	1	-	0.0049072037184527	0.023682725792507443
Chr1	2229444	2233017	AT1G07270	1	-	0.0001937995229343	0.0019425433276647958
Chr1	2250920	2254036	AT1G07330	1	+	0.0017324021421651	0.01067489260136144
Chr1	2264634	2269121	AT1G07380	1	-	0.0060529810286301	0.02794093195827088
Chr1	2313581	2316507	AT1G07530	1	-	0.0016454920380197	0.010248886947039255
Chr1	2318143	2321664	AT1G07540	1	-	0.0081054555899011	0.03478053944892811
Chr1	2327315	2331148	AT1G07560	1	+	0.0019996949509618	0.011911406081865432
Chr1	2336477	2339391	AT1G07590	1	-	0.0096762490811526	0.03953463397833544
Chr1	2359111	2366736	AT1G07650	1	-	0.004225948640832	0.02114716412500526
Chr1	2386164	2388350	AT1G07710	1	-	0.0120876924174149	0.04689496012031241
Chr1	2407411	2409791	AT1G07770	1	-	0.0079386982290172	0.03421116142639251
Chr1	2416178	2420829	AT1G07810	1	+	0.0026465688534186	0.014687310884323047
Chr1	2433896	2435858	AT1G07880	1	-	0.0129849038815403	0.04942792921667692
Chr1	2445437	2454645	AT1G07910	1	+	8.003609850643591e-23	1.4199635199634137e-19
Chr1	2458184	2460817	AT1G07930	1	+	2.5975632914989188e-05	0.0003811081409359482
Chr1	2473165	2475128	AT1G07980	1	-	0.0117574492000349	0.045992844021303415
Chr1	2476953	2483196	AT1G07990	1	+	0.0056713047451778	0.026580567494976788
Chr1	2483240	2485726	AT1G08000	1	-	0.0045117552763977	0.022239607543243545
Chr1	2489409	2493327	AT1G08030	1	-	0.0002733488114016	0.002531934532596989
Chr1	2495309	2498764	AT1G08040	1	-	2.96860326948496e-06	6.664517052057567e-05
Chr1	2516991	2518611	AT1G08080	1	-	0.0056903138612151	0.026626374293987638
Chr1	2524023	2526322	AT1G08090	1	+	0.0063222063613658	0.028845770033341406
Chr1	2535251	2537932	AT1G08110	1	+	9.761159655852854e-05	0.0011166311143552923
Chr1	2542663	2547946	AT1G08130	1	-	2.038105646390191e-07	7.309851086174628e-06
Chr1	2548496	2551544	AT1G08135	1	-	0.0056395799830048	0.02647531226555616
Chr1	2551935	2555229	AT1G08140	1	-	0.0023668814294769	0.013521099377553818
Chr1	2567420	2573448	AT1G08190	1	+	0.0008166976548307	0.0059797824479413545
Chr1	2581022	2583390	AT1G08220	1	-	0.0026842656060356	0.014850060431183757
Chr1	2588854	2606892	AT1G08260	1	+	1.8787605256004257e-24	4.814636973605358e-21
Chr1	2607877	2609971	AT1G08280	1	+	0.006465415965372	0.029319377472540268
Chr1	2621860	2628594	AT1G08320	1	-	1.8091494120178442e-08	9.44032172823067e-07
Chr1	2632810	2635866	AT1G08350	1	-	0.0025837459102545	0.01443592918461962
Chr1	2635939	2638004	AT1G08360	1	+	0.0004654621431825	0.003849286191974855
Chr1	2640803	2641934	AT1G08380	1	-	0.0119047619047619	0.04627357893112628
Chr1	2646144	2649440	AT1G08410	1	+	0.0073886988554923	0.03246579356126394
Chr1	2649459	2657120	AT1G08420	1	+	0.0050526229383127	0.024187151400839376
Chr1	2658602	2661310	AT1G08430	1	+	0.0004182458949941	0.003568784062946327
Chr1	2662967	2665584	AT1G08440	1	+	0.0045326584924008	0.02232832880579497
Chr1	2667798	2671957	AT1G08450	1	-	0.0026483549092021	0.014693687184468902
Chr1	2688880	2690250	AT1G08500	1	+	0.0063003567172048	0.02875745642699614
Chr1	2696381	2701022	AT1G08520	1	+	0.0125147609183181	0.04810674097001478
Chr1	2700981	2703162	AT1G08530	1	+	1.4554793597583565e-05	0.00023926711299691186
Chr1	2709525	2711000	AT1G08560	1	-	5.386770092652445e-05	0.0006902248078718667
Chr1	2723677	2733613	AT1G08600	1	+	0.0028724346406678	0.015624786460497263
Chr1	2736656	2743881	AT1G08620	1	+	9.10648146916451e-06	0.00016337170862176445
Chr1	2756904	2759889	AT1G08660	1	-	3.3584250943449856e-10	3.1359804200798684e-08
Chr1	2779438	2788477	AT1G08730	1	+	6.579832763585264e-10	5.5229575294069675e-08
Chr1	2801042	2804711	AT1G08750	1	+	7.524232492637813e-06	0.00014006367894285596
Chr1	2805044	2808623	AT1G08760	1	+	0.0039009615045663	0.019756648252375306
Chr1	2829105	2838855	AT1G08840	1	-	7.698552872638384e-05	0.0009214292862196766
Chr1	2841969	2846350	AT1G08860	1	+	0.002491472041332	0.014053145307234349
Chr1	2846894	2848100	AT1G08880	1	-	0.0016160310277957	0.010098114230582505
Chr1	2852363	2855941	AT1G08900	1	+	4.372203001627183e-05	0.0005818839586239432
Chr1	2877430	2879169	AT1G08940	1	+	0.0086956207675325	0.03661781949650714
Chr1	2879506	2882234	AT1G08960	1	+	1.6345715479790354e-05	0.0002625331349762428
Chr1	2899776	2904862	AT1G09020	1	-	0.0034186329887846	0.017854925555554353
Chr1	2911250	2915406	AT1G09040	1	+	8.049824899206105e-07	2.303488355772824e-05
Chr1	2916968	2921111	AT1G09050	1	+	1.292446022079578e-06	3.41846044188571e-05
Chr1	2929217	2931850	AT1G09080	1	-	1.4512879568294015e-05	0.0002390143508320869
Chr1	2939568	2942345	AT1G09130	1	-	0.0017029185548756	0.010526966912262353
Chr1	2942538	2945976	AT1G09140	1	-	1.7276877885083935e-05	0.00027518916542926513
Chr1	2946030	2949159	AT1G09150	1	+	0.0036451081575236	0.018781909392809187
Chr1	2952597	2955745	AT1G09160	1	-	0.0002416798108329	0.0023014463901940567
Chr1	2967940	2971568	AT1G09195	1	-	2.561045609313185e-05	0.00037730896392465285
Chr1	3001439	3003762	AT1G09290	1	-	0.0100600052610841	0.04082772502932319
Chr1	3003495	3008381	AT1G09300	1	+	0.0001923277581379	0.0019328311170773531
Chr1	3012739	3015255	AT1G09330	1	-	7.139452707107614e-06	0.00013486022705710895
Chr1	3015237	3018542	AT1G09340	1	+	2.726662323201213e-06	6.276221539152972e-05
Chr1	3075768	3079654	AT1G09530	1	+	0.0023378321178833	0.013386236337353634
Chr1	3089576	3092327	AT1G09550	1	-	0.0066128009082204	0.029829383952121126
Chr1	3093644	3094954	AT1G09560	1	+	0.0006971966330318	0.005275637514516219
Chr1	3095160	3100819	AT1G09570	1	-	5.322528175756592e-10	4.597707484855807e-08
Chr1	3111694	3112873	AT1G09610	1	+	0.0065097752651011	0.02945682886291775
Chr1	3133885	3135976	AT1G09680	1	-	0.006465415965372	0.029319377472540268
Chr1	3140862	3144381	AT1G09710	1	+	0.0015798085371655	0.009939090043967565
Chr1	3165370	3167924	AT1G09780	1	-	3.268275235547905e-06	7.172169365621016e-05
Chr1	3176883	3180734	AT1G09800	1	-	0.0017889650520966	0.01095028926792887
Chr1	3180926	3184224	AT1G09810	1	-	0.0037042335658303	0.019027715581806246
Chr1	3195719	3200403	AT1G09840	1	-	1.0963254025378925e-05	0.0001903266315551094
Chr1	3205579	3208714	AT1G09870	1	+	0.0096039480731805	0.039315378061591286
Chr1	3214049	3217603	AT1G09890	1	-	2.216587844586852e-06	5.2650238977910566e-05
Chr1	3227490	3230257	AT1G09930	1	-	0.0018549656998713	0.011258665500482018
Chr1	3243986	3247216	AT1G09960	1	+	2.167294643381363e-05	0.0003321361040195864
Chr1	3252098	3255782	AT1G09970	1	+	0.0004937633999752	0.00404122038929312
Chr1	3256189	3261741	AT1G09980	1	-	5.412939673821064e-08	2.41945815188002e-06
Chr1	3278792	3283631	AT1G10050	1	+	4.1620211539797855e-10	3.7062878724088716e-08
Chr1	3290311	3296198	AT1G10090	1	-	0.0006296900995701	0.004869233903985473
Chr1	3296516	3300516	AT1G10095	1	-	0.0015233191925532	0.009689419155280475
Chr1	3325799	3327614	AT1G10150	1	+	0.0056629205266041	0.026557462184952613
Chr1	3338185	3341628	AT1G10180	1	-	0.002030761701981	0.012028117076140162
Chr1	3356627	3359853	AT1G10240	1	-	0.0024551520595288	0.013892339118191838
Chr1	3370402	3377463	AT1G10290	1	+	0.0001643575536915	0.0017067729033501827
Chr1	3384118	3388376	AT1G10320	1	-	5.649467388032859e-05	0.0007182983232502198
Chr1	3396883	3398358	AT1G10370	1	-	0.0021015597381571	0.012336567523760588
Chr1	3406956	3412874	AT1G10390	1	-	0.0020682260466376	0.012184307928390705
Chr1	3416430	3419691	AT1G10410	1	-	2.043867366943305e-06	4.956861929671966e-05
Chr1	3428478	3430924	AT1G10430	1	-	0.003816130668625	0.01947239773034668
Chr1	3431764	3438370	AT1G10450	1	+	0.0078256520996732	0.03388862937042108
Chr1	3453191	3460620	AT1G10490	1	+	2.4174512906966662e-06	5.6662699764865763e-05
Chr1	3460000	3461485	AT1G10500	1	-	0.012227968110321	0.047208881234757874
Chr1	3465926	3469455	AT1G10520	1	+	0.0001356340622877	0.0014529791047856538
Chr1	3469512	3471488	AT1G10522	1	+	0.0043516491382343	0.021643923322546336
Chr1	3474858	3478028	AT1G10540	1	-	0.0078105637023556	0.03386780244992096
Chr1	3487386	3491277	AT1G10570	1	+	1.6174131194550427e-05	0.0002601395828947776
Chr1	3496911	3499439	AT1G10586	1	-	0.0011272627537362	0.007676170106929944
Chr1	3501988	3503544	AT1G10590	1	-	0.0117040745096045	0.04586963032956979
Chr1	3506186	3509006	AT1G10610	1	+	5.38191169405661e-05	0.0006902248078718667
Chr1	3530353	3532017	AT1G10657	1	+	0.0014354497456328	0.009270419120186302
Chr1	3554104	3556544	AT1G10700	1	+	0.0048471847813256	0.02344159724847849
Chr1	3580830	3590928	AT1G10760	1	-	2.807628932685928e-06	6.405059713498343e-05
Chr1	3607631	3610616	AT1G10840	1	-	0.0060887750211992	0.028066994761192864
Chr1	3616610	3623806	AT1G10870	1	-	1.912275190455149e-06	4.6919909566656974e-05
Chr1	3647876	3655685	AT1G10930	1	-	0.0004335104551965	0.0036691688582209453
Chr1	3659204	3664264	AT1G10950	1	+	6.63975486323541e-07	1.9675638240422715e-05
Chr1	3665087	3667139	AT1G10970	1	-	0.001347058115565	0.008823785395453325
Chr1	3676691	3678567	AT1G11020	1	+	0.0013240164768059	0.008717418218969819
Chr1	3678981	3681032	AT1G11040	1	-	0.0080817184175106	0.03471721988852011
Chr1	3684568	3689892	AT1G11060	1	+	0.0076350832587994	0.033288385686379846
Chr1	3703672	3709586	AT1G11100	1	-	1.954794134151961e-09	1.417778990883045e-07
Chr1	3740664	3744675	AT1G11170	1	+	0.0003448073483168	0.003068146867893008
Chr1	3750066	3752780	AT1G11190	1	-	0.0072015454219747	0.03183937936130405
Chr1	3777236	3780823	AT1G11260	1	+	0.0122418268070463	0.047238663790817446
Chr1	3787318	3790935	AT1G11280	1	-	0.0005472508036049	0.004388662216392007
Chr1	3821106	3823088	AT1G11360	1	-	0.0001196205466222	0.0013140194137176413
Chr1	3827851	3831068	AT1G11370	1	-	1.4758187225947466e-06	3.798915515393441e-05
Chr1	3834432	3837676	AT1G11390	1	-	0.0082989952981658	0.035347742854459095
Chr1	3914774	3918243	AT1G11650	1	+	0.001648701790972	0.01026056613787863
Chr1	3920478	3924566	AT1G11660	1	+	1.007822275532507e-05	0.00017732897322336565
Chr1	3951366	3957044	AT1G11720	1	+	2.2144894374471815e-05	0.00033773284709170357
Chr1	3963054	3966850	AT1G11740	1	-	0.0087559631917083	0.03679926570821777
Chr1	3995158	3997965	AT1G11840	1	+	4.325449261443316e-07	1.3972291563855552e-05
Chr1	4001113	4003748	AT1G11860	1	+	0.0003328274142424	0.002982441300975238
Chr1	4007705	4010461	AT1G11880	1	-	0.0007567858208438	0.005630486507077872
Chr1	4039566	4044046	AT1G11960	1	-	2.8776779833398212e-05	0.00041404095450873135
Chr1	4046079	4049140	AT1G11990	1	-	0.0083246856730654	0.0354440742779362
Chr1	4049896	4053871	AT1G12000	1	-	8.315851872339086e-07	2.367861822020107e-05
Chr1	4105223	4109601	AT1G12110	1	+	0.0042424574087297	0.021215966538365525
Chr1	4114674	4117614	AT1G12120	1	-	9.360856736421108e-07	2.612883456628018e-05
Chr1	4118594	4120959	AT1G12130	1	+	0.0007082284503761	0.005341589594334326
Chr1	4132967	4134094	AT1G12190	1	-	0.0120961655811514	0.04690705795845294
Chr1	4140216	4143916	AT1G12210	1	+	0.0077217796559995	0.033593926748461074
Chr1	4144257	4147939	AT1G12220	1	+	0.0001667116755249	0.0017242323248010285
Chr1	4147962	4151056	AT1G12230	1	+	1.2089983266784876e-05	0.00020624509916059643
Chr1	4157654	4159046	AT1G12244	1	+	0.0130725966418528	0.04968793159981756
Chr1	4177917	4182593	AT1G12290	1	-	3.494227513784812e-07	1.1646078522822674e-05
Chr1	4183010	4186247	AT1G12300	1	-	0.0018833705288526	0.011404058250841786
Chr1	4186624	4190342	AT1G12320	1	+	0.0117759873266789	0.04604193451475202
Chr1	4186653	4188233	AT1G12310	1	-	0.000107735401853	0.0012063974429769846
Chr1	4198337	4200849	AT1G12350	1	+	0.0012729977404565	0.008446611014352335
Chr1	4200864	4206486	AT1G12360	1	+	0.0038724441009805	0.019664187582827897
